0.0	0.01	0.01	0.01	0.007	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0
0.0034282556075811202	0.01	0.01	0.01	0.007	0.01	0.01172888009136545	0.0031698597979405068	0.0038555078188264886	0.004019628104654982	0.004498327932360069	0.0007200391771559539	0.0010700302095512913	0.00243489178855497	0.0039023925114684173	0.0004507516508719147	99.93392895131612
0.005426603589250251	0.01	0.01	0.01	0.007	0.01	0.018499463858405472	0.004973959202748601	0.005963513527396996	0.0061663077485832	0.007003676622163692	0.0017989274144790644	0.002664222891383225	0.006004992938616248	0.009567200896938055	0.0011166073493243567	99.89543593540905
0.008469978032230973	0.01	0.01	0.01	0.007	0.01	0.0287179094529541	0.007661287488757738	0.008989351160880956	0.009181849427421144	0.010662310672575889	0.004363334740514165	0.0064287999735033775	0.01428414841844718	0.022558209920036303	0.002673869090604675	99.83684166493157
0.01124653337881694	0.01	0.01	0.01	0.007	0.01	0.037943677490885994	0.0100510319505888	0.011567103157597666	0.011687223225256529	0.013843123476211765	0.007662290106407753	0.011236599594869202	0.024647940558881587	0.038623511854725213	0.0046416496149693665	99.78341446014355
0.014477533495038913	0.01	0.01	0.01	0.007	0.01	0.04856441759898665	0.012759411134067016	0.014362223328681959	0.014334692890123901	0.017367265698577536	0.012638592179102601	0.01843414848605971	0.03984629981919591	0.06189453215663605	0.007555714659690411	99.72127870276206
0.017754214108338568	0.01	0.01	0.01	0.007	0.01	0.05921034351055133	0.015428574493748754	0.016987930654935465	0.01675305551891992	0.020759279311872048	0.01891809390945855	0.027443169060159006	0.05845858479131911	0.09002957353536585	0.011162038217943978	99.65830397480453
0.021283196274497904	0.01	0.01	0.01	0.007	0.01	0.07053691724518005	0.018218494801306055	0.019598299622260316	0.01908800982207256	0.024222964204980667	0.027049676462375397	0.0390111664552914	0.08182693260306938	0.12490034363609243	0.015740104057685497	99.59052472710077
0.024941315688119484	0.01	0.01	0.01	0.007	0.01	0.08212761194032714	0.021020517972900166	0.02208482835799882	0.021244529096630875	0.02762311960280621	0.036954487268598485	0.052977676345034905	0.10939349657273677	0.16550098637643446	0.021204263506081508	99.5203138688258
0.02878712246175131	0.01	0.01	0.01	0.007	0.01	0.09415011494904206	0.023870671435110437	0.02447810041942443	0.02325431276871194	0.031007783527323345	0.048961628958134384	0.06975419920299623	0.14173120735434405	0.21251018900005067	0.027693957703189845	99.44655406994042
0.03278550505064348	0.01	0.01	0.01	0.007	0.01	0.10647499106991157	0.026733410462613058	0.026747009528463463	0.02509651088208538	0.03433967243468271	0.06314911833979	0.08938984323270427	0.17867627135182115	0.2655219039622866	0.03520623259117101	99.36992594002628
0.03695482279996842	0.01	0.01	0.01	0.007	0.01	0.11913989991357023	0.029613203624967662	0.0288961991755285	0.0267813400579443	0.03762864846738052	0.07976141569843548	0.11215736012027597	0.22047600694451047	0.3247308683874981	0.04382429027521868	99.29008476020034
0.04128756184513213	0.01	0.01	0.01	0.007	0.01	0.132102079909524	0.032496033286820825	0.030917079715434618	0.028308772797781132	0.04085763762699537	0.09895655079884613	0.13820043829728695	0.2671159129239381	0.3899606006109395	0.05358094466276453	99.20718208232377
0.04579222096584595	0.01	0.01	0.01	0.007	0.01	0.1453666975608214	0.03537898982688887	0.03281071401409055	0.02968673185134771	0.044008148754636114	0.1209620439434956	0.16774792031076982	0.3187200749613064	0.4612371801144694	0.06453780009938519	99.12106327730054
0.05047150259303874	0.01	0.01	0.01	0.007	0.01	0.15892044502628766	0.03825515065164131	0.0345763429847404	0.030921872286016085	0.04702937267596328	0.1459893974622284	0.20099589777042165	0.3753360905517203	0.5384863487229736	0.07673473293793871	99.03168524773713
0.05533149555947998	0.01	0.01	0.01	0.007	0.01	0.17275886546503977	0.04111965049319053	0.03621552596308072	0.03202255938528576	0.049829963329334065	0.17427604777370814	0.2381636699375221	0.43703607700355174	0.6216760241443015	0.09019972037914306	98.93894080721158
0.06034369945037579	0.01	0.01	0.01	0.007	0.01	0.18678025112883218	0.04394833666299157	0.037720706576886996	0.032991344665380215	0.05225754568031077	0.2058448041430546	0.2791810669734241	0.503414300645579	0.7101491161645154	0.1048219237543775	98.843382666663
0.06546550669892218	0.01	0.01	0.01	0.007	0.01	0.20085020761154432	0.04671286751888116	0.03908594791286973	0.03383267445730951	0.05415547089260558	0.24056355982878694	0.32378070202608356	0.5737911098881698	0.8029257027741311	0.12038105762124833	98.74583026930196
0.07077017748233529	0.01	0.01	0.01	0.007	0.01	0.21515256656400625	0.04944776609273001	0.0403367380534285	0.0345697795884784	0.055458743135634335	0.2790850840015672	0.3726962113367836	0.6490707708898873	0.9011294231381661	0.13696191190525941	98.64489645992039
0.0763307146007854	0.01	0.01	0.01	0.007	0.01	0.2298555067701444	0.05218081379224383	0.04149058838793359	0.03521883714569365	0.056161442535222254	0.3222006334604562	0.4267976041340841	0.730269038904102	1.0059894809734244	0.15463839784293734	98.53920494606886
0.08212812710571493	0.01	0.01	0.01	0.007	0.01	0.2448757187986636	0.054891448034329236	0.042543168078765535	0.035782828264323954	0.05632599611688548	0.37006382417560635	0.48612379680880574	0.8170968192744059	1.1170369906838409	0.1731852518598064	98.42913161859454
0.08813132104065466	0.01	0.01	0.01	0.007	0.01	0.260103401549385	0.057556338419666606	0.043491863601693305	0.03626612975106659	0.05608032768430246	0.4226800710858019	0.5505267899765285	0.909025684735962	1.233530559055974	0.19234880997314865	98.31528077511796
0.0943682895028839	0.01	0.01	0.01	0.007	0.01	0.27558059927302464	0.06017990258083495	0.04434535743448126	0.03667877103563112	0.055558115622130616	0.4805518069862799	0.6204585380336308	1.0064027408907579	1.3558612799812388	0.21209408057896142	98.19713586603342
0.10090027633365968	0.01	0.01	0.01	0.007	0.01	0.29142295557140796	0.06277752307927605	0.045114598208367794	0.03703095300147218	0.05486265443127628	0.5445703845169811	0.6968042231081828	1.1101249428519284	1.4851008629817215	0.23251831441474258	98.07355472126011
0.107775907995275	0.01	0.01	0.01	0.007	0.01	0.3077026234497984	0.0653552468726892	0.04580621607053289	0.037330013578342536	0.054068695747424525	0.6156195969133657	0.7803875976910479	1.2209259180177243	1.6220995832746952	0.25369606253073507	97.9436400409043
0.11502835503295816	0.01	0.01	0.01	0.007	0.01	0.32444491872990655	0.06791045570163073	0.04642409499730221	0.03758160696684787	0.053230144404965395	0.6945135857205077	0.8718992910443794	1.3393030707351452	1.7674094145814632	0.27566656148401253	97.8067919495393
0.12267999458064097	0.01	0.01	0.01	0.007	0.01	0.3416429278441241	0.07043528971411431	0.046971218063102775	0.037790734276217396	0.05238559658400714	0.7820108242481053	0.971918020448185	1.4655731091707522	1.921364808188899	0.29844710864412305	97.66261867975562
0.13075301296289243	0.01	0.01	0.01	0.007	0.01	0.35928355022679886	0.07292119252051206	0.04745106459195456	0.03796233694607512	0.051561603468855	0.8789139293677886	1.081026992758577	1.600038087064566	2.084291903372438	0.32206383859715193	97.51073612235949
0.13927299997753834	0.01	0.01	0.01	0.007	0.01	0.3773550855710902	0.07536012221107653	0.04786777246044636	0.03810128600420145	0.05077578372053742	0.9861140521622667	1.1998595142082913	1.7430456939220935	2.2565818865987026	0.3465600613291251	97.35070065005799
0.14827047666359922	0.01	0.01	0.01	0.007	0.01	0.39584927090139754	0.07774479349593746	0.048226003006569505	0.0382122617536687	0.050039353577308085	1.1046196184437378	1.3291231929479574	1.8950172281192086	2.438722960259187	0.3719983446709325	97.18198136912359
0.1577806763407604	0.01	0.01	0.01	0.007	0.01	0.4147592694705638	0.08006835839250623	0.04853072381019732	0.038299633848959375	0.04935908235325914	1.2355658144393078	1.4696007168249547	2.0564459523110106	2.63129612090907	0.398457900723699	97.00396545404443
0.16784357730109842	0.01	0.01	0.01	0.007	0.01	0.43407819376441426	0.08232421914843988	0.04878705851244071	0.03836739207126964	0.04873861660688908	1.3802267795250984	1.6221526083780955	2.2278987490081508	2.834975054644215	0.4260331824435073	96.81595889446423
0.178503755873428	0.01	0.01	0.01	0.007	0.01	0.4537972805443445	0.08450585783138868	0.04900017034578783	0.03841910830860699	0.04817938228866349	1.5400247277943364	1.787715769914356	2.410014029528593	3.050521624514743	0.45483233887385305	96.61719076505156
0.18981032763801498	0.01	0.01	0.01	0.007	0.01	0.4739042964435045	0.08660675726501492	0.04917517790918464	0.03845792340187803	0.04768118007849969	1.716539212552864	1.9673015791068713	2.6035005944065435	3.2787825109700846	0.48497617969623324	96.40681601240497
0.20181670237986982	0.01	0.01	0.01	0.007	0.01	0.49438170193013675	0.08862035846720943	0.049317085120441494	0.038486550113790916	0.047242589484027875	1.9115120483608656	2.161989244210594	2.809132913282372	3.5206815617985954	0.5165968135665533	96.18392188929651
0.2145801753968245	0.01	0.01	0.01	0.007	0.01	0.5152047407623812	0.09054007860279589	0.0494307172118035	0.03850728851461228	0.04686124429193149	2.1268470886981405	2.3729144223073972	3.02774329748216	3.7772084225022198	0.5498359785033888	95.94753757898009
0.22816130704633136	0.01	0.01	0.01	0.007	0.01	0.5363395120065005	0.09235939438977092	0.04952065027118537	0.03852205049884863	0.046534027457761064	2.364602857737826	2.6012521363615826	3.260210206749732	4.049402601267707	0.584842896748156	95.69664785231389
0.24262328440213482	0.01	0.01	0.01	0.007	0.01	0.5577414677784436	0.09407202060522801	0.04959112457186483	0.03853239124038726	0.046257215518871846	2.6269802421826753	2.8481972878578765	3.507446004946627	4.3383369823159015	0.6217721156605786	95.43020711329717
